Who Is Currently The Vice-President Of The United States?,Dick Cheney
"Who Was The Roman Goddess Of Love, Beauty And Fertility?",Venus
What Is The Nearest Town To Ben Nevis?,Fort William
In Which British City Is The Headquarters Of Troubled Building Society Northern Rock,Newcastle
How Many Pints Are There In A Flagon,2
Who was founder of the Monster Raving Looney Party,Screaming Lord Sutch
"If you cut your finger, in the catering industry what colour plaster must you wear",Blue
"In a standard pack of playing cards, what do the Queens hold in their hands",Flowers
Which line on the London Underground is represented by the colour yellow,The Circle Line
What nationality was the famous magician Harry Houdini,American
Which of Henry VIII's wives is said to haunt Hampton Court,Anne Boleyn
"In the nursery rhyme, what was used to mend Jack's head",Vinegar & Brown Paper
What name is given to the moving part inside a bell,Clapper
What is the name of the oath taken by doctors,Hippocratic Oath
By what name is the “Central Criminal Court of the City of London” more usually known,The Old Bailey
What Is Measured By A Pedometer?,Paces / Walking Distance
On An Ordnance Survey Map What Animal Is The Symbol For A Zoo?,Elephant
The Stephen King Short Story “The Body” Was Later Adapted Into Which Film?,Stand By Me
What Is The Only Sport Where Left Handed Play Is Banned?,Polo
What Colour Are The Two Bottom Rings On The Olympic Flag? (PFE),Yellow & Green
Which Series Features A Family With An Evil Baby And A Talking Dog?,Family Guy
Former Big Brother Contestant Jade Goody Believed Which Area Of The UK Was Abroad?,East Anglia
In 1992 Who's Chat Show Was Axed To Make Way For The BBC Soap Eldorado?,Terry Wogan
Who Played The Role Of M In 11 Bond Movies?,Bernard Lee
Which Model Of Ford Car Is Named After A Hunter In Greek Mythology?,Orion
Which US State Is Nicknamed The Gem State?,Idaho
Which DJ Played the First Record On Radio 1?,Tony Blackburn
On Which Balearic Island Will You Find The Dance Night Club Manumission?,Ibiza
What Does A Blue Flag Indicate On A Beach?,Its Clean And Pollution Free
In which Country Would You Find The Forbidden City?,China
"Which 1978 Film Won Five Oscars, Including Best Picture And Best Supporting Actor For Christopher Walken?",The Deer Hunter
Which American State Ends In 3 Vowels?,Hawaii
What Is The Musical Term For “Quick Or Lively”?,Allegro
What Were Rowntree's Chocolate Beans Renamed In 1937?,Smarties
Which Condition Affecting The Eye Is Commonly Known As Pink Eye?,Conjunctivitis
What Is A Single Dot On A Computer Screen Called,A Pixel
A Cabbage White Is A Variety Of Which Insect,A Butterfly
Who Bought Virgin Radio From Richard Branson In 1997,Chris Evans
What Type Of Metal Is The Statue Of Liberty Made From,Copper
What Object Will You Find In The Centre Of The Indian National Flag,A Wheel
To Which Family Of Vegetables Do Chives Belong,Onion
1600 Pennsylvania Ave Is The Address Of Which World Famous Building,The White House
On Which Road In St Johns Wood London Are The Recording Studios Of EMI,Abbey Road
From Which Country Does The Casserole Dish Goulash Originate,Hungary
American Inventor Art Fry Is Credited With Inventing What In That Your Most Likely To See Around The Office,The Post It Note
What Was The Name Of Long John Silvers Parrot,Captain Flint
Excluding The Word Hawaii What Is The Only Word In The English Dictionary That Has A Double ii,Skiing (Possibly Radii)
"In Which Year Did Britain Go Decimal Was It 1968,1969,1970,1971",1971
In The Usa What Is Compulsory Military Service Or Conscription Known As,Draft
What Was The Occupation Of Matthew Before He Became A Disciple,A Tax Collector
What Is The Young Of A Gorilla Called,An Infant
Which Character Is The Most Famous Creation Of J.M Barrie,Peter Pan
What Japanese Word Translates Into English As Empty Orchestra,Karaoke
In Film What Is A Small But Significant Role Often Played By A Famous Actor,A Cameo
What Name Is Given To An American 10 Cent Piece,A Dime
What Does The German Phrase Auf Wiedersehen Mean,Goodbye
In Which English County Will You Find Ironbridge Gorge,Shropshire
"According To The Medical Profession There A 2 Stages To The State Of A Mans Penis, One Is Erect What Is The Other (& Floppy & Soft Just Wont Do)",Flacid
Which Seaside Resort Has The Worlds Longest Pleasure Pier,Southend On Sea
Which former goon starred in the 1964 film Dr Strangelove,Peter Sellars
Which Motorway Connects Edinburgh With Glasgow?,M8
What Would You Suffer From If You Had Epistaxis?,Nose Bleeds
What Is The Name Of The Bell Tower That Houses Big Ben?,St Stephen's Tower
On Which Mountain Did Moses Receive The Ten Commandments?,Mount Sinai
How Many Books Of The Old Testament Are There,39
What Do Australian Aborigines Refer To As Uluru,Ayers Rock
Which Group Had A Hit In 1985 With The Song “I Wana Know What Love Is”,Foreigner
What Is The State Capital Of Texas,Austin
In Which Continent Are The Atlas Mountains,Africa
Louse Brown Holds The Accolade Of The Being The First Ever What,Test Tube Baby
No 10 Downing Street Is The Home Of The Prime Minister But Who Lives At No.9,The Chief Whip
What Is The Name Of The Person Who Announces The Results Of Elections,Returning Officer
Who Performed The Dance Of The Seven Veils,Salome
What Did Lindsey Dracass Do For The UK In 2001,Eurovision Song Contest
How many dots are there in total on a pair of dice?,42
Which Notorious Serial Killer Had The First Names Hawley Harvey,Dr Crippin
In Which Month Is Australia Day Celebrated?,January 26 th
What Does A Phonophile Collect?,Records
In What Country Is The Bild The Top Selling Newspaper?,Germany
Of Whom Is St Christopher The Patron Saint?,Traveller's
What Did The Kilshaw Family Try And Buy On The Internet In 2001?,A Baby
What Was The Name Of The Boy Who Owned Winnie The Pooh?,Christopher Robin
What Is The Name Of The Prison Situated On An Island In San Francisco Bay?,Alcatraz
Which Battle Was King Harold II Killed By An Arrow?,Battle Of Hastings
On 7 th February 08 We Moved Into The Year Of Which Animal Of The Chinese Zodiac?,Rat
What Word Describes A Person Who Is Able To Use Both Hands With Equal Ease?,Ambidextrous
Which Member Of The Royal Family Was Born On 21sty July 1982?,Prince William
Which Alcoholic Drink Is Used To Make Margarita?,Tequila
A Koala Exists On A Diet Of Leaves From Which Type Off Tree?,Eucalyptus
Which European City Holds The Golden Bear Film Festival?,Berlin
Which Event Does London's Monument Commemorate?,Great Fire Of London
In Which Ocean Are The Seychelles?,Indian Ocean
What Is A Non Leap Year Known As?,A Common Year
Which English Comedian Is Now Known For Playing An American Doctor In The TV Series House?,Hugh Laurie
How Many Numbers Are There On A Standard Bingo Card?,15
Which Wedding Anniversary Is Celebrated After 40 Years Of Marriage?,Ruby
What Is The Vertical Part Of A Step Called?,A Riser
What Colour Is The Star On The Flag Of Morroco,Green
How Many English Kings Have Been Called Henry,Eight
Which Style Of Dance Is Often Performed Using Castanets,Flamenco
Which Of The Channel Islands Has The Largest Population,Jersey
Which Newspaper Did Clark Kent/Superman Work For?,Daily Planet
What Is The Us Equivalent To Remembrance Sunday,Veterans Day
In Which City Would You Find La Scala Opera House?,Milan
Which Spice Girl Has A Daughter Called Phoenix Chi?,Mel B (Brown)
In Which U.S State Was President George Washington Born?,Virginia
What Was The Name Of The Drummer In The Monkees?,Mickey Dolenz
Which Strait Seperates The 2 Main Islands Of New Zealand?,The Cook Strait
"Who Are Peter, Janet, Jack, Barbara, George, Colin & Pam Collectively Known As?",The Secret Seven
Which Author Wrote The Original Sherlock Holmes Stories?,Arthur Conan Doyle
In Which Ship Yard In Belfast Was The Titanic Built?,Harland & Wolff
Name The Four Stations On A Monopoly Board? (PFE),"Kings Cross, Liverpool St, Marylebone, Fenchurch St"
Which Famous Person In History Was Sometimes Referred To As The Lady With The Lamp?,Florence Nightingale
What do The Initials FBI Stand For?,Federal Bureau Of Investigation
"In 1940 Over 300,000 Allied Troops Were Rescued From The Beaches Around Which French Port?",Dunkirk
Which Material Are The Black Keys Made From On A Piano?,Ebony
Britannia Is On The Reverse Of Which Current British Coin?,50p Coin
On Which London Throughfare Is The Cenotaph?,Whitehall
Which Sea Separates Italy From The Balkans?,The Adriatic
Which Company Makes Quavers?,Walkers
Who Was The Roman God Of The Sea?,Neptune
Which Actor Was Madonna's First Husband?,Sean Penn
On Which Date Is St Swithins Day?,15 th July
In Which Town Is The University Of Essex Based?,Colchester
"Oyster, Shiitake And Chestnut Are All Types Of Which Food Stuff?",Mushrooms
What Does A Campanologist Do?,Rings Bells
In Which Country Is The Famous Town Of Timbuktu?,Mali
What Is The Name Of The French National Anthem,La Marseillaise
What Is A Squirrels Home Called,A Dray
With Regard To Radio Broadcasts What Do The Initials “CB” Actually Stand For,Citizens Band
Kelp Is A Form Of Plant Life It's Also An Edible Accompaniment In Chinese Food What Is It More Commonly Known As,Seaweed
Which Horror Movie Star Did The Voice Over At The End Of Michael Jackson's Song Thriller?,Vincent Price
If You Have Amnesia What Have You Damaged?,Your Memory
What Does The Nautical Expression “Avast” Mean,Stop
On Which Continent Do Gorillas Live?,Africa
Name The Queen Of Egypt Who Was The Lover Of Both Julius Caesar And Mark Anthony?,Cleopatra
Which Of The Following Was Invented First Gramaphone / Skyscraper -,Gramaphone (1878) Skyscraper (1882)
What Is Sold At Billingsgate Market In London?,Fish
What Was The Name Of The Rock Festival Held In New York State In 1969?,Woodstock
Name The Comedian Who Played Borat And Ali G?,Sasha Baron Cohen
What Was The Currency Of Portugal Before The Euro?,Escudo
What name is given to the syrup drained from raw sugar,Molasses
Who Did Lady Caroline One Describe As “Mad Bad And Dangerous To Know”,Lord Byron
When First Laying Their Eyes On A Man 20% Of British Women First Look At His What,Ass
Who Was Bertie Wooster's Butler In The TV Show?,Jeeves
Who was the last British driver to win the Formula 1 World Drivers Championship,Damon Hill
"With Which Artistic Movement Were Monet, Renoir And Degas Associated?",Impressionism
Which German City Is Associated With The Pied Piper,Hamelin
Which Country Has The World's Longest Coastline?,Canada
What Was The Address Of The Fictional Detective Sherlock Holmes?,221B Baker Street
The Disease Scurvy Once The Scourge Of Sailors Is Caused By A Deficiency In Which Vitamin?,Vitamin C
Which Well Known Scientist Formulated The General Theory Of Relativity?,Albert Einstein
